"sentence","time","lat","NS","lon","EW","quality","satellites","dilution","altitude","height","speed"
"$GPGGA","2015-08-04 08:36:49",33.9488666666667,"N",-83.3750416666667,"W","2",9,0.87,219.5,-31.4,14.05668
"$GPGGA","2015-08-04 08:36:50",33.948865,"N",-83.3749866666667,"W","2",9,0.87,219.7,-31.4,13.46404
"$GPGGA","2015-08-04 08:36:51",33.9488633333333,"N",-83.37493,"W","2",9,0.87,219.8,-31.4,15.31604
"$GPGGA","2015-08-04 08:36:52",33.948865,"N",-83.3748716666667,"W","2",9,0.87,220.1,-31.4,15.3716
"$GPGGA","2015-08-04 08:36:53",33.9488583333333,"N",-83.374825,"W","2",9,0.87,220.4,-31.4,15.81608
"$GPGGA","2015-08-04 08:36:54",33.9488533333333,"N",-83.3747766666667,"W","2",9,0.87,220.6,-31.4,15.29752
"$GPGGA","2015-08-04 08:36:55",33.948855,"N",-83.3747166666667,"W","2",9,0.87,221,-31.4,14.76044
"$GPGGA","2015-08-04 08:36:56",33.9488433333333,"N",-83.37467,"W","2",9,0.87,221.3,-31.4,15.1864
"$GPGGA","2015-08-04 08:36:57",33.9488283333333,"N",-83.3746233333333,"W","2",9,0.87,221.5,-31.4,14.09372
"$GPGGA","2015-08-04 08:36:58",33.9488166666667,"N",-83.3745783333333,"W","2",9,0.87,221.7,-31.4,14.01964
"$GPGGA","2015-08-04 08:36:59",33.9488166666667,"N",-83.3745266666667,"W","2",9,0.87,222,-31.4,12.7788
"$GPGGA","2015-08-04 08:37:00",33.9487883333333,"N",-83.3745033333333,"W","2",9,0.87,222.4,-31.4,12.7788
"$GPGGA","2015-08-04 08:37:01",33.9487716666667,"N",-83.3744466666667,"W","2",8,0.96,222.6,-31.4,12.76028
"$GPGGA","2015-08-04 08:37:02",33.9488116666667,"N",-83.37438,"W","2",9,0.87,223.2,-31.4,15.26048
"$GPGGA","2015-08-04 08:37:03",33.9487933333333,"N",-83.3743266666667,"W","2",8,0.96,223.5,-31.4,16.51984
"$GPGGA","2015-08-04 08:37:04",33.9487766666667,"N",-83.3742816666666,"W","2",9,0.87,223.8,-31.4,15.89016
"$GPGGA","2015-08-04 08:37:05",33.9487616666667,"N",-83.3742316666667,"W","2",8,0.96,224,-31.4,15.89016
"$GPGGA","2015-08-04 08:37:06",33.94874,"N",-83.3741883333333,"W","2",8,0.96,224.2,-31.4,15.24196
"$GPGGA","2015-08-04 08:37:07",33.9487183333333,"N",-83.3741516666667,"W","2",8,0.96,224.6,-31.4,15.5568
"$GPGGA","2015-08-04 08:37:08",33.9487033333333,"N",-83.3741016666666,"W","2",9,0.87,224.8,-31.4,15.6494
"$GPGGA","2015-08-04 08:37:09",33.948695,"N",-83.3740483333333,"W","2",9,0.87,225,-31.4,15.57532
"$GPGGA","2015-08-04 08:37:10",33.948685,"N",-83.3739983333333,"W","2",9,0.87,225.3,-31.4,16.09388
"$GPGGA","2015-08-04 08:37:11",33.9486766666667,"N",-83.37395,"W","2",9,0.87,225.6,-31.4,17.39028
"$GPGGA","2015-08-04 08:37:12",33.94864,"N",-83.3739066666667,"W","2",9,0.87,225.7,-31.4,16.14944
"$GPGGA","2015-08-04 08:37:13",33.9485883333333,"N",-83.37388,"W","2",9,0.87,225.5,-31.4,17.74216
"$GPGGA","2015-08-04 08:37:14",33.9485616666667,"N",-83.37386,"W","2",9,0.87,225.7,-31.4,18.6126
"$GPGGA","2015-08-04 08:37:15",33.9485716666667,"N",-83.3738216666667,"W","2",9,0.87,226.1,-31.4,8.44512
"$GPGGA","2015-08-04 08:37:16",33.94857,"N",-83.3737966666667,"W","2",9,0.87,226.5,-31.4,9.79708
"$GPGGA","2015-08-04 08:37:17",33.94857,"N",-83.3737683333334,"W","2",9,0.87,226.7,-31.4,8.31548
"$GPGGA","2015-08-04 08:37:18",33.94856,"N",-83.3737616666667,"W","2",9,0.87,226.9,-31.4,8.77848
"$GPGGA","2015-08-04 08:37:19",33.9485566666667,"N",-83.373745,"W","2",9,0.87,227,-31.4,8.09324
"$GPGGA","2015-08-04 08:37:20",33.9485516666667,"N",-83.373715,"W","2",9,0.87,227,-31.4,6.33384
"$GPGGA","2015-08-04 08:37:21",33.94856,"N",-83.3736866666667,"W","2",9,0.87,227.1,-31.4,4.66704
"$GPGGA","2015-08-04 08:37:22",33.948575,"N",-83.3736616666667,"W","2",8,0.89,227.1,-31.4,0.24076
"$GPGGA","2015-08-04 08:37:23",33.9485816666667,"N",-83.3736616666667,"W","2",9,0.87,227.5,-31.4,0.25928
"$GPGGA","2015-08-04 08:37:24",33.9485933333333,"N",-83.373675,"W","2",9,0.87,228,-31.4,0.33336
"$GPGGA","2015-08-04 08:37:25",33.9486216666667,"N",-83.373695,"W","2",9,0.87,228.7,-31.4,0.40744
"$GPGGA","2015-08-04 08:37:26",33.9486266666667,"N",-83.3737133333333,"W","2",9,0.87,229.1,-31.4,0.44448
"$GPGGA","2015-08-04 08:37:27",33.9486333333333,"N",-83.37373,"W","2",9,0.87,229.6,-31.4,0.5556
"$GPGGA","2015-08-04 08:37:28",33.9486383333333,"N",-83.3737416666667,"W","2",9,0.87,230,-31.4,0.61116
"$GPGGA","2015-08-04 08:37:29",33.9486433333333,"N",-83.3737416666667,"W","2",9,0.87,230.5,-31.4,0.3704
"$GPGGA","2015-08-04 08:37:30",33.9486466666667,"N",-83.37374,"W","2",9,0.87,230.9,-31.4,0.1852
"$GPGGA","2015-08-04 08:37:31",33.9486483333333,"N",-83.3737483333333,"W","2",9,0.87,231.3,-31.4,0.0926
"$GPGGA","2015-08-04 08:37:32",33.948645,"N",-83.3737516666667,"W","2",9,0.87,231.6,-31.4,0.25928
"$GPGGA","2015-08-04 08:37:33",33.9486416666667,"N",-83.3737566666667,"W","2",9,0.87,232,-31.4,0.20372
"$GPGGA","2015-08-04 08:37:34",33.94864,"N",-83.3737583333333,"W","2",9,0.87,232.3,-31.4,0.11112
"$GPGGA","2015-08-04 08:37:35",33.948645,"N",-83.3737533333333,"W","2",9,0.87,232.5,-31.4,0.2778
"$GPGGA","2015-08-04 08:37:36",33.948645,"N",-83.3737533333333,"W","2",9,0.87,232.5,-31.4,0
"$GPGGA","2015-08-04 08:37:37",33.9486416666667,"N",-83.3737516666667,"W","2",9,0.87,232.5,-31.4,0
"$GPGGA","2015-08-04 08:37:38",33.9486383333333,"N",-83.3737483333333,"W","2",9,0.87,232.5,-31.4,0.14816
"$GPGGA","2015-08-04 08:37:39",33.948635,"N",-83.3737466666667,"W","2",9,0.87,232.5,-31.4,0.16668
"$GPGGA","2015-08-04 08:37:40",33.9486316666667,"N",-83.3737433333334,"W","2",9,0.87,232.5,-31.4,0.16668
"$GPGGA","2015-08-04 08:37:41",33.9486283333333,"N",-83.37374,"W","2",9,0.87,232.5,-31.4,0.20372
"$GPGGA","2015-08-04 08:37:42",33.948625,"N",-83.373735,"W","2",9,0.87,232.5,-31.4,0.20372
"$GPGGA","2015-08-04 08:37:43",33.94862,"N",-83.3737316666667,"W","2",9,0.87,232.5,-31.4,0.20372
"$GPGGA","2015-08-04 08:37:44",33.948615,"N",-83.3737283333333,"W","2",9,0.87,232.5,-31.4,0.22224
"$GPGGA","2015-08-04 08:37:45",33.9486083333333,"N",-83.3737233333333,"W","2",9,0.87,232.4,-31.4,0.2778
"$GPGGA","2015-08-04 08:37:46",33.9486033333333,"N",-83.3737183333333,"W","2",9,0.87,232.4,-31.4,2.92616
"$GPGGA","2015-08-04 08:37:47",33.9485966666667,"N",-83.3737116666666,"W","2",9,0.87,232.4,-31.4,3.20396
"$GPGGA","2015-08-04 08:37:48",33.94859,"N",-83.373705,"W","2",8,0.92,232.4,-31.4,3.57436
"$GPGGA","2015-08-04 08:37:49",33.948585,"N",-83.37369,"W","2",8,0.92,232.4,-31.4,3.704
"$GPGGA","2015-08-04 08:37:50",33.94858,"N",-83.3736716666667,"W","2",7,0.95,232.4,-31.4,3.77808
"$GPGGA","2015-08-04 08:37:51",33.94857,"N",-83.3736533333333,"W","2",5,1.14,232.4,-31.4,4.09292
"$GPGGA","2015-08-04 08:37:52",33.948595,"N",-83.3736183333334,"W","2",5,1.14,232.4,-31.4,4.40776
"$GPGGA","2015-08-04 08:37:53",33.9486266666667,"N",-83.373575,"W","2",6,1.11,232.5,-31.4,4.83372
"$GPGGA","2015-08-04 08:37:54",33.9486216666667,"N",-83.3735433333333,"W","2",6,1.11,232.5,-31.4,5.98196
"$GPGGA","2015-08-04 08:37:55",33.9486133333333,"N",-83.3735016666667,"W","2",4,1.32,232.5,-31.4,6.40792
"$GPGGA","2015-08-04 08:37:56",NA,"",NA,"","0",5,NA,NA,NA,7.0376
"$GPGGA","2015-08-04 08:38:27",33.9487133333333,"N",-83.3738333333333,"W","2",7,1.3,241.4,-31.4,1.389
"$GPGGA","2015-08-04 08:38:28",33.948715,"N",-83.3738483333333,"W","2",7,1.3,237.6,-31.4,1.37048
"$GPGGA","2015-08-04 08:38:29",33.9487183333333,"N",-83.3738916666667,"W","2",7,1.3,235.4,-31.4,1.33344
"$GPGGA","2015-08-04 08:38:30",33.9487166666667,"N",-83.3738933333333,"W","2",7,1.3,234.3,-31.4,1.35196
"$GPGGA","2015-08-04 08:38:31",33.9487166666667,"N",-83.3738933333333,"W","2",7,1.3,233.6,-31.4,1.37048
"$GPGGA","2015-08-04 08:38:32",33.9487133333333,"N",-83.373895,"W","2",7,1.3,233.3,-31.4,1.40752
"$GPGGA","2015-08-04 08:38:33",33.9487166666667,"N",-83.3739133333333,"W","2",7,1.3,233.1,-31.4,1.46308
"$GPGGA","2015-08-04 08:38:34",33.9487183333333,"N",-83.3739166666667,"W","2",7,1.3,233.1,-31.4,1.46308
"$GPGGA","2015-08-04 08:38:35",33.9487083333333,"N",-83.373915,"W","2",7,1.3,233.1,-31.4,1.79644
"$GPGGA","2015-08-04 08:38:36",33.9487033333333,"N",-83.373915,"W","2",7,1.3,233.2,-31.4,2.6854
"$GPGGA","2015-08-04 08:38:37",33.9486983333333,"N",-83.3739083333333,"W","2",7,1.3,233.2,-31.4,2.53724
"$GPGGA","2015-08-04 08:38:38",33.948695,"N",-83.3738966666667,"W","2",7,1.3,233.3,-31.4,2.62984
"$GPGGA","2015-08-04 08:38:39",33.9486916666667,"N",-83.3738883333333,"W","2",7,1.3,233.4,-31.4,3.11136
"$GPGGA","2015-08-04 08:38:40",33.9486883333333,"N",-83.3738816666667,"W","2",7,1.3,233.5,-31.4,3.11136
"$GPGGA","2015-08-04 08:38:41",33.948685,"N",-83.373875,"W","2",7,1.3,233.6,-31.4,3.11136
"$GPGGA","2015-08-04 08:38:42",33.9486783333333,"N",-83.37387,"W","2",6,1.58,233.7,-31.4,3.11136
"$GPGGA","2015-08-04 08:38:43",33.9486733333333,"N",-83.373865,"W","2",6,1.58,233.8,-31.4,3.12988
"$GPGGA","2015-08-04 08:38:44",33.948665,"N",-83.373855,"W","2",5,1.71,233.9,-31.4,3.1484
"$GPGGA","2015-08-04 08:38:45",33.948655,"N",-83.3738383333333,"W","2",5,1.71,234.1,-31.4,3.75956
"$GPGGA","2015-08-04 08:38:46",33.9486466666667,"N",-83.3738183333333,"W","2",5,1.71,234.2,-31.4,4.48184
"$GPGGA","2015-08-04 08:38:47",33.948645,"N",-83.3738083333333,"W","2",4,2.28,234.3,-31.4,5.1856
"$GPGGA","2015-08-04 08:38:48",33.9487716666667,"N",-83.3737583333333,"W","2",4,2.28,234.4,-31.4,5.1856
"$GPGGA","2015-08-04 08:38:49",33.9488916666667,"N",-83.3737033333334,"W","2",4,2.28,234.6,-31.4,6.64868
"$GPGGA","2015-08-04 08:38:50",NA,"",NA,"","0",4,NA,NA,NA,9.723
