time, lat, lon, speed, angle, alt, satellites, pm_raw, pm_filt, voc
2015-8-13 21:59:36, 33.9526, -83.3752, 4.59, 282.80, 223.10, 7, 0.0000, 0.1374, 3807.43
2015-8-13 21:59:38, 33.9526, -83.3752, 3.08, 265.93, 233.80, 8, 0.0470, 0.1284, 3807.43
2015-8-13 21:59:40, 33.9526, -83.3753, 3.50, 278.45, 233.70, 8, 0.0338, 0.1189, 3812.32
2015-8-13 21:59:42, 33.9526, -83.3753, 6.45, 271.77, 233.70, 8, 0.0000, 0.1070, 3812.32
2015-8-13 21:59:44, 33.9527, -83.3754, 5.52, 279.38, 233.00, 8, 0.0669, 0.1030, 3812.32
2015-8-13 21:59:46, 33.9527, -83.3755, 5.10, 267.64, 233.00, 8, 0.0085, 0.0936, 3812.32
2015-8-13 21:59:47, 33.9527, -83.3755, 7.35, 275.95, 233.00, 8, 0.2191, 0.1061, 3807.43
2015-8-13 21:59:48, 33.9527, -83.3756, 8.04, 262.75, 233.00, 8, 0.2065, 0.1161, 3812.32
2015-8-13 21:59:51, 33.9527, -83.3757, 4.42, 269.63, 233.00, 8, 0.0000, 0.1045, 3812.32
2015-8-13 21:59:52, 33.9527, -83.3758, 4.99, 289.21, 233.00, 8, 0.0000, 0.0941, 3807.43
2015-8-13 21:59:52, 33.9527, -83.3758, 4.99, 289.21, 233.00, 8, 0.1469, 0.0994, 3807.43
2015-8-13 21:59:55, 33.9527, -83.3758, 5.36, 288.30, 233.00, 8, 0.0598, 0.0954, 3797.65
2015-8-13 21:59:56, 33.9527, -83.3759, 3.22, 277.58, 230.90, 8, 0.1554, 0.1014, 3802.54
2015-8-13 21:59:59, 33.9528, -83.3759, 3.89, 292.69, 230.90, 8, 0.0000, 0.0913, 3807.43
2015-8-13 22:0:0, 33.9528, -83.3760, 7.24, 270.42, 230.90, 8, 0.0000, 0.0821, 3807.43
2015-8-13 22:0:0, 33.9528, -83.3760, 7.24, 270.42, 230.90, 8, 0.0000, 0.0739, 3807.43
2015-8-13 22:0:3, 33.9528, -83.3761, 5.80, 264.54, 230.90, 8, 0.2976, 0.0963, 3807.43
2015-8-13 22:0:4, 33.9528, -83.3761, 3.82, 322.46, 231.20, 8, 0.1695, 0.1036, 3807.43
2015-8-13 22:0:4, 33.9528, -83.3761, 3.82, 322.46, 231.20, 8, 0.1450, 0.1077, 3807.43
2015-8-13 22:0:7, 33.9529, -83.3762, 6.92, 349.98, 231.20, 8, 0.1515, 0.1121, 3812.32
2015-8-13 22:0:8, 33.9530, -83.3762, 19.79, 0.81, 231.20, 8, 0.0000, 0.1009, 3812.32
2015-8-13 22:0:11, 33.9532, -83.3762, 14.77, 6.54, 231.20, 8, 0.0891, 0.0997, 3812.32
2015-8-13 22:0:11, 33.9532, -83.3762, 14.77, 6.54, 231.20, 8, 0.1971, 0.1095, 3812.32
2015-8-13 22:0:12, 33.9533, -83.3761, 13.84, 1.60, 231.20, 8, 0.0485, 0.1034, 3817.20
2015-8-13 22:0:15, 33.9534, -83.3762, 16.24, 352.70, 231.20, 8, 0.1405, 0.1071, 3817.20
2015-8-13 22:0:16, 33.9536, -83.3762, 13.02, 359.89, 231.20, 8, 0.0751, 0.1039, 3817.20
2015-8-13 22:0:19, 33.9537, -83.3762, 13.66, 356.86, 231.20, 8, 0.0602, 0.0995, 3817.20
2015-8-13 22:0:20, 33.9538, -83.3762, 16.79, 0.63, 231.20, 8, 0.1142, 0.1010, 3817.20
2015-8-13 22:0:22, 33.9539, -83.3762, 16.61, 359.08, 231.20, 8, 0.1214, 0.1030, 3812.32
2015-8-13 22:0:24, 33.9540, -83.3762, 16.26, 359.17, 244.80, 8, 0.1729, 0.1100, 3812.32
2015-8-13 22:0:26, 33.9541, -83.3762, 11.36, 0.26, 244.80, 8, 0.0000, 0.0990, 3802.54
2015-8-13 22:0:26, 33.9541, -83.3762, 11.36, 0.26, 244.80, 8, 0.1576, 0.1049, 3802.54
2015-8-13 22:0:28, 33.9542, -83.3762, 12.08, 356.31, 244.80, 8, 0.0000, 0.0944, 3802.54
2015-8-13 22:0:30, 33.9544, -83.3762, 12.85, 356.66, 244.80, 8, 0.0629, 0.0912, 3802.54
2015-8-13 22:0:30, 33.9544, -83.3762, 12.85, 356.66, 244.80, 8, 0.1089, 0.0930, 3802.54
2015-8-13 22:0:32, 33.9545, -83.3762, 13.72, 350.62, 254.20, 8, 0.0836, 0.0921, 3802.54
2015-8-13 22:0:34, 33.9546, -83.3762, 13.85, 341.88, 254.20, 8, 0.0779, 0.0906, 3807.43
2015-8-13 22:0:36, 33.9547, -83.3763, 13.57, 352.84, 254.20, 8, 0.0745, 0.0890, 3807.43
2015-8-13 22:0:38, 33.9548, -83.3763, 15.22, 358.52, 254.20, 8, 0.0289, 0.0830, 3807.43
2015-8-13 22:0:40, 33.9549, -83.3763, 13.47, 358.66, 254.20, 8, 0.2345, 0.0982, 3817.20
2015-8-13 22:0:42, 33.9550, -83.3763, 13.33, 354.07, 254.20, 8, 0.0000, 0.0883, 3817.20
2015-8-13 22:0:42, 33.9550, -83.3763, 13.33, 354.07, 254.20, 8, 0.1234, 0.0919, 3812.32
2015-8-13 22:0:44, 33.9551, -83.3763, 12.83, 346.37, 254.20, 8, 0.0000, 0.0827, 3812.32
2015-8-13 22:0:46, 33.9552, -83.3763, 10.53, 313.87, 254.20, 8, 0.0000, 0.0744, 3812.32
2015-8-13 22:0:47, 33.9552, -83.3764, 10.53, 313.87, 262.30, 8, 0.1428, 0.0812, 3812.32
2015-8-13 22:0:48, 33.9552, -83.3764, 10.22, 270.16, 262.30, 8, 0.2376, 0.0969, 3812.32
2015-8-13 22:0:50, 33.9552, -83.3766, 12.12, 257.66, 262.30, 8, 0.2087, 0.1081, 3812.32
2015-8-13 22:0:52, 33.9552, -83.3767, 13.41, 256.24, 262.30, 8, 0.1607, 0.1133, 3812.32
2015-8-13 22:0:54, 33.9551, -83.3769, 16.10, 257.64, 262.30, 8, 0.0929, 0.1113, 3812.32
2015-8-13 22:0:56, 33.9551, -83.3771, 14.65, 259.29, 262.30, 8, 0.0000, 0.1002, 3817.20
2015-8-13 22:0:56, 33.9551, -83.3771, 14.65, 259.29, 262.30, 8, 0.0000, 0.0901, 3812.32
2015-8-13 22:1:4, 33.9552, -83.3774, 10.24, 359.92, 0.00, 0, 0.0000, 0.9000, 3797.65
2015-8-13 22:1:4, 33.9552, -83.3774, 10.24, 359.92, 0.00, 0, 6.7221, 1.4822, 3797.65
2015-8-13 22:1:6, 33.9553, -83.3774, 11.54, 345.51, 0.00, 0, 2.6537, 1.5994, 3797.65
2015-8-13 22:1:10, 33.9556, -83.3775, 12.53, 346.73, 0.00, 0, 0.5645, 1.4959, 3792.77
2015-8-13 22:1:12, 33.9557, -83.3776, 14.64, 350.69, 0.00, 0, 1.9957, 1.5459, 3797.65
2015-8-13 22:1:12, 33.9557, -83.3776, 14.64, 350.69, 0.00, 0, 0.9191, 1.4832, 3797.65
2015-8-13 22:1:14, 33.9558, -83.3776, 13.17, 341.41, 0.00, 0, 0.6673, 1.4016, 3797.65
2015-8-13 22:1:16, 33.9559, -83.3777, 13.51, 347.93, 0.00, 0, 1.2336, 1.3848, 3797.65
