time, lat, lon, speed, angle, alt, satellites, pm_raw, pm_filt, voc
2015-8-6 13:14:22, 33.9587, -83.3756, 11.90, 133.63, 245.70, 7, 0.1246, 0.0501, 234.60
2015-8-6 13:14:26, 33.9586, -83.3753, 13.54, 96.51, 245.70, 7, 0.0624, 0.0513, 268.82
2015-8-6 13:14:29, 33.9587, -83.3751, 11.88, 70.22, 245.70, 7, 0.0000, 0.0462, 322.58
2015-8-6 13:14:32, 33.9587, -83.3750, 8.44, 80.29, 245.70, 7, 0.0000, 0.0415, 342.13
2015-8-6 13:14:34, 33.9587, -83.3749, 4.61, 71.81, 245.70, 7, 0.0563, 0.0430, 351.91
2015-8-6 13:14:37, 33.9587, -83.3748, 5.89, 83.56, 245.70, 7, 0.0000, 0.0387, 351.91
2015-8-6 13:14:40, 33.9588, -83.3747, 5.91, 74.58, 247.50, 7, 0.0719, 0.0420, 342.13
2015-8-6 13:14:42, 33.9588, -83.3747, 4.43, 48.15, 247.50, 7, 0.0000, 0.0378, 342.13
2015-8-6 13:14:45, 33.9589, -83.3746, 5.06, 359.15, 247.50, 7, 0.0061, 0.0347, 317.69
2015-8-6 13:14:48, 33.9590, -83.3747, 8.07, 340.55, 247.50, 7, 0.0772, 0.0389, 307.92
2015-8-6 13:14:50, 33.9590, -83.3747, 8.70, 345.01, 250.10, 7, 0.1266, 0.0477, 303.03
2015-8-6 13:14:53, 33.9592, -83.3748, 9.38, 351.71, 250.60, 7, 0.0739, 0.0503, 307.92
2015-8-6 13:14:55, 33.9593, -83.3748, 8.99, 353.16, 250.50, 7, 0.1012, 0.0554, 317.69
2015-8-6 13:14:58, 33.9594, -83.3748, 6.84, 342.01, 249.60, 7, 0.0689, 0.0567, 322.58
2015-8-6 13:15:0, 33.9594, -83.3748, 4.54, 358.88, 249.60, 7, 0.0186, 0.0529, 312.81
2015-8-6 13:15:3, 33.9595, -83.3748, 4.91, 38.71, 249.60, 7, 0.0000, 0.0476, 317.69
2015-8-6 13:15:6, 33.9595, -83.3748, 0.07, 38.87, 249.60, 7, 0.0829, 0.0512, 322.58
2015-8-6 13:15:8, 33.9595, -83.3747, 0.09, 38.87, 249.60, 7, 0.0499, 0.0510, 322.58
2015-8-6 13:15:11, 33.9596, -83.3747, 0.05, 38.87, 249.60, 7, 0.0000, 0.0459, 317.69
2015-8-6 13:15:14, 33.9596, -83.3747, 0.05, 38.87, 249.60, 7, 0.0000, 0.0413, 312.81
2015-8-6 13:15:17, 33.9596, -83.3747, 0.00, 38.87, 249.60, 7, 0.0000, 0.0372, 307.92
2015-8-6 13:15:20, 33.9596, -83.3747, 0.00, 38.87, 249.60, 7, 0.0045, 0.0339, 303.03
2015-8-6 13:15:23, 33.9596, -83.3747, 0.00, 38.87, 249.60, 7, 0.0000, 0.0305, 303.03
2015-8-6 13:15:26, 33.9596, -83.3747, 0.04, 38.87, 249.60, 7, 0.0000, 0.0275, 298.14
2015-8-6 13:15:29, 33.9596, -83.3747, 0.36, 38.87, 249.60, 7, 0.0000, 0.0247, 293.26
2015-8-6 13:15:32, 33.9596, -83.3747, 0.63, 38.87, 249.60, 7, 0.0000, 0.0223, 288.37
2015-8-6 13:15:35, 33.9596, -83.3747, 0.78, 38.87, 249.60, 7, 0.0000, 0.0200, 283.48
2015-8-6 13:15:38, 33.9596, -83.3747, 0.62, 38.87, 249.60, 7, 0.0000, 0.0180, 283.48
2015-8-6 13:15:41, 33.9596, -83.3747, 0.65, 38.87, 249.60, 7, 0.0000, 0.0162, 278.59
2015-8-6 13:15:44, 33.9596, -83.3747, 1.36, 38.87, 249.60, 7, 0.0001, 0.0146, 273.70
2015-8-6 13:15:47, 33.9596, -83.3747, 0.51, 38.87, 249.60, 7, 0.0000, 0.0132, 268.82
2015-8-6 13:15:50, 33.9596, -83.3748, 0.42, 38.87, 249.60, 7, 0.0000, 0.0118, 268.82
2015-8-6 13:15:52, 33.9596, -83.3748, 0.12, 38.87, 249.60, 7, 0.0264, 0.0133, 268.82
2015-8-6 13:15:55, 33.9597, -83.3748, 0.16, 38.87, 249.60, 7, 0.0000, 0.0120, 268.82
2015-8-6 13:15:58, 33.9597, -83.3748, 0.47, 38.87, 249.60, 7, 0.0000, 0.0108, 268.82
2015-8-6 13:16:0, 33.9597, -83.3748, 0.99, 38.87, 249.60, 7, 0.0008, 0.0098, 268.82
2015-8-6 13:16:3, 33.9597, -83.3748, 0.63, 38.87, 249.60, 7, 0.0000, 0.0088, 268.82
2015-8-6 13:16:6, 33.9597, -83.3748, 0.60, 38.87, 249.60, 7, 0.0079, 0.0087, 263.93
2015-8-6 13:16:8, 33.9597, -83.3748, 0.72, 38.87, 249.60, 7, 0.0040, 0.0082, 263.93
2015-8-6 13:16:11, 33.9597, -83.3748, 0.73, 38.87, 249.60, 7, 0.0000, 0.0074, 259.04
2015-8-6 13:16:14, 33.9597, -83.3748, 0.12, 38.87, 249.60, 7, 0.0000, 0.0067, 259.04
2015-8-6 13:16:17, 33.9597, -83.3748, 0.11, 38.87, 249.60, 7, 0.0000, 0.0060, 259.04
2015-8-6 13:16:20, 33.9597, -83.3748, 0.05, 38.87, 249.60, 7, 0.0000, 0.0054, 254.15
2015-8-6 13:16:23, 33.9597, -83.3748, 0.19, 38.87, 249.60, 7, 0.0000, 0.0049, 254.15
2015-8-6 13:16:26, 33.9597, -83.3748, 0.31, 38.87, 249.60, 7, 0.0000, 0.0044, 254.15
2015-8-6 13:16:29, 33.9597, -83.3748, 0.00, 38.87, 249.60, 7, 0.0000, 0.0039, 244.38
2015-8-6 13:16:32, 33.9597, -83.3748, 0.00, 38.87, 249.60, 7, 0.0000, 0.0035, 239.49
2015-8-6 13:16:35, 33.9597, -83.3748, 0.00, 38.87, 249.60, 7, 0.0170, 0.0049, 244.38
2015-8-6 13:16:37, 33.9597, -83.3748, 0.00, 38.87, 249.60, 7, 0.0000, 0.0044, 249.27
2015-8-6 13:16:41, 33.9597, -83.3748, 0.00, 38.87, 249.60, 7, 0.0083, 0.0048, 254.15
2015-8-6 13:16:43, 33.9597, -83.3748, 0.00, 38.87, 249.60, 7, 0.0000, 0.0043, 254.15
2015-8-6 13:16:47, 33.9597, -83.3748, 0.00, 38.87, 249.60, 7, 0.0053, 0.0044, 254.15
2015-8-6 13:16:50, 33.9597, -83.3748, 0.00, 38.87, 249.60, 7, 0.0074, 0.0047, 254.15
2015-8-6 13:16:52, 33.9597, -83.3748, 0.00, 38.87, 249.60, 7, 0.0075, 0.0050, 249.27
2015-8-6 13:16:56, 33.9597, -83.3748, 0.00, 38.87, 249.60, 7, 0.0211, 0.0066, 249.27
2015-8-6 13:16:59, 33.9597, -83.3748, 0.00, 38.87, 249.60, 7, 0.0234, 0.0083, 249.27
2015-8-6 13:17:2, 33.9597, -83.3748, 0.40, 38.87, 249.60, 7, 0.0000, 0.0075, 249.27
2015-8-6 13:17:5, 33.9597, -83.3748, 0.00, 38.87, 249.60, 7, 0.0000, 0.0067, 244.38
2015-8-6 13:17:8, 33.9597, -83.3748, 0.40, 38.87, 249.60, 7, 0.0000, 0.0060, 244.38
2015-8-6 13:17:11, 33.9597, -83.3748, 1.67, 38.87, 249.60, 7, 0.0055, 0.0060, 244.38
2015-8-6 13:17:14, 33.9597, -83.3748, 1.46, 38.87, 249.60, 7, 0.0043, 0.0058, 239.49
2015-8-6 13:17:17, 33.9596, -83.3748, 0.95, 38.87, 249.60, 7, 0.0000, 0.0052, 239.49
2015-8-6 13:17:20, 33.9596, -83.3748, 1.10, 38.87, 249.60, 7, 0.0000, 0.0047, 239.49
2015-8-6 13:17:23, 33.9596, -83.3748, 0.62, 38.87, 249.60, 7, 0.0000, 0.0042, 234.60
2015-8-6 13:17:26, 33.9596, -83.3748, 0.21, 38.87, 249.60, 7, 0.0000, 0.0038, 229.72
2015-8-6 13:17:29, 33.9596, -83.3748, 0.14, 38.87, 249.60, 7, 0.0000, 0.0034, 224.83
2015-8-6 13:17:31, 33.9596, -83.3748, 0.46, 38.87, 249.60, 7, 0.0047, 0.0036, 224.83
2015-8-6 13:17:34, 33.9596, -83.3748, 0.22, 38.87, 249.60, 7, 0.0090, 0.0041, 229.72
2015-8-6 13:17:37, 33.9596, -83.3748, 0.54, 38.87, 249.60, 7, 0.0000, 0.0037, 229.72
2015-8-6 13:17:40, 33.9596, -83.3748, 0.36, 38.87, 249.60, 7, 0.0000, 0.0033, 229.72
2015-8-6 13:17:43, 33.9596, -83.3748, 0.38, 38.87, 246.60, 7, 0.0000, 0.0030, 229.72
2015-8-6 13:17:47, 33.9596, -83.3748, 0.18, 38.87, 246.60, 7, 0.0096, 0.0037, 229.72
2015-8-6 13:17:49, 33.9596, -83.3748, 0.00, 38.87, 246.60, 7, 0.0000, 0.0033, 229.72
2015-8-6 13:17:52, 33.9596, -83.3748, 0.00, 38.87, 246.60, 7, 0.0000, 0.0030, 229.72
2015-8-6 13:17:55, 33.9596, -83.3748, 0.00, 38.87, 246.60, 7, 0.0129, 0.0040, 224.83
2015-8-6 13:17:58, 33.9596, -83.3748, 0.06, 38.87, 246.60, 7, 0.0000, 0.0036, 224.83
2015-8-6 13:18:1, 33.9596, -83.3748, 0.14, 38.87, 246.60, 7, 0.0000, 0.0032, 224.83
2015-8-6 13:18:5, 33.9596, -83.3747, 0.61, 38.87, 246.60, 7, 0.0093, 0.0038, 219.94
2015-8-6 13:18:7, 33.9596, -83.3747, 0.16, 38.87, 246.60, 7, 0.0000, 0.0034, 219.94
2015-8-6 13:18:10, 33.9596, -83.3747, 0.35, 38.87, 246.60, 7, 0.0000, 0.0031, 219.94
2015-8-6 13:18:13, 33.9596, -83.3747, 0.10, 38.87, 246.60, 7, 0.0000, 0.0028, 219.94
2015-8-6 13:18:16, 33.9596, -83.3747, 0.29, 38.87, 246.60, 7, 0.0000, 0.0025, 219.94
2015-8-6 13:18:19, 33.9596, -83.3747, 0.15, 38.87, 246.60, 7, 0.0058, 0.0028, 219.94
2015-8-6 13:18:22, 33.9596, -83.3747, 0.09, 38.87, 246.60, 7, 0.0000, 0.0026, 219.94
2015-8-6 13:18:25, 33.9596, -83.3747, 0.20, 38.87, 246.60, 7, 0.0137, 0.0037, 219.94
2015-8-6 13:18:28, 33.9596, -83.3747, 0.07, 38.87, 246.60, 7, 0.0000, 0.0033, 219.94
2015-8-6 13:18:31, 33.9596, -83.3747, 0.09, 38.87, 246.60, 7, 0.0000, 0.0030, 215.05
2015-8-6 13:18:34, 33.9596, -83.3747, 0.03, 38.87, 246.60, 7, 0.0000, 0.0027, 215.05
2015-8-6 13:18:37, 33.9596, -83.3747, 0.00, 38.87, 246.60, 7, 0.0000, 0.0024, 210.17
2015-8-6 13:18:40, 33.9596, -83.3747, 0.00, 38.87, 246.60, 7, 0.0000, 0.0022, 210.17
2015-8-6 13:18:43, 33.9596, -83.3747, 0.00, 38.87, 246.60, 7, 0.0000, 0.0019, 210.17
2015-8-6 13:18:46, 33.9596, -83.3747, 0.13, 38.87, 246.60, 7, 0.0000, 0.0018, 210.17
2015-8-6 13:18:49, 33.9596, -83.3747, 0.00, 38.87, 246.60, 7, 0.0000, 0.0016, 210.17
2015-8-6 13:18:52, 33.9596, -83.3747, 0.00, 38.87, 246.60, 7, 0.0000, 0.0014, 210.17
2015-8-6 13:18:54, 33.9596, -83.3747, 0.00, 38.87, 246.60, 7, 0.0000, 0.0013, 210.17
2015-8-6 13:18:57, 33.9596, -83.3747, 0.00, 38.87, 246.60, 7, 0.0000, 0.0012, 210.17
2015-8-6 13:19:0, 33.9596, -83.3747, 0.00, 38.87, 246.60, 7, 0.0000, 0.0010, 210.17
2015-8-6 13:19:3, 33.9596, -83.3747, 0.00, 38.87, 246.60, 7, 0.0000, 0.0009, 210.17
2015-8-6 13:19:6, 33.9596, -83.3747, 0.00, 38.87, 246.60, 7, 0.0000, 0.0008, 210.17
2015-8-6 13:19:8, 33.9596, -83.3747, 0.00, 152.43, 246.60, 7, 0.0026, 0.0010, 210.17
2015-8-6 13:19:12, 33.9596, -83.3747, 1.15, 165.81, 246.60, 7, 0.0041, 0.0013, 210.17
2015-8-6 13:19:15, 33.9596, -83.3747, 0.99, 172.03, 246.60, 7, 0.0000, 0.0012, 210.17
2015-8-6 13:19:17, 33.9595, -83.3747, 0.58, 173.29, 246.50, 8, 0.0123, 0.0023, 205.28
2015-8-6 13:19:20, 33.9595, -83.3747, 0.62, 182.18, 246.50, 8, 0.0000, 0.0021, 205.28
2015-8-6 13:19:23, 33.9595, -83.3747, 0.40, 181.52, 246.50, 8, 0.0000, 0.0019, 205.28
2015-8-6 13:19:26, 33.9595, -83.3747, 0.12, 181.52, 246.60, 8, 0.0000, 0.0017, 200.39
2015-8-6 13:19:28, 33.9595, -83.3747, 0.23, 181.52, 246.60, 8, 0.0091, 0.0024, 205.28
2015-8-6 13:19:31, 33.9595, -83.3747, 0.22, 181.52, 246.60, 8, 0.0064, 0.0028, 200.39
2015-8-6 13:19:34, 33.9595, -83.3747, 0.26, 181.52, 246.60, 8, 0.0025, 0.0028, 200.39
2015-8-6 13:19:37, 33.9595, -83.3747, 0.22, 181.52, 246.60, 8, 0.0060, 0.0031, 200.39
2015-8-6 13:19:40, 33.9595, -83.3747, 0.38, 181.52, 246.60, 8, 0.0086, 0.0037, 200.39
2015-8-6 13:19:43, 33.9596, -83.3747, 0.50, 181.52, 246.60, 8, 0.0000, 0.0033, 200.39
2015-8-6 13:19:46, 33.9596, -83.3747, 0.30, 181.52, 246.60, 8, 0.0000, 0.0030, 200.39
2015-8-6 13:19:49, 33.9596, -83.3747, 0.39, 181.52, 246.50, 8, 0.0000, 0.0027, 200.39
2015-8-6 13:19:52, 33.9596, -83.3747, 0.33, 181.52, 246.50, 8, 0.0055, 0.0030, 200.39
2015-8-6 13:19:55, 33.9596, -83.3747, 0.38, 181.52, 246.50, 8, 0.0000, 0.0027, 195.50
2015-8-6 13:19:58, 33.9596, -83.3747, 0.52, 181.52, 246.50, 8, 0.0000, 0.0024, 195.50
2015-8-6 13:20:1, 33.9596, -83.3747, 0.45, 181.52, 246.50, 8, 0.0000, 0.0022, 195.50
2015-8-6 13:20:4, 33.9596, -83.3747, 0.35, 181.52, 246.50, 8, 0.0000, 0.0019, 195.50
2015-8-6 13:20:7, 33.9596, -83.3747, 0.06, 181.52, 246.50, 8, 0.0000, 0.0017, 195.50
2015-8-6 13:20:9, 33.9596, -83.3747, 0.20, 181.52, 246.50, 8, 0.0000, 0.0016, 195.50
2015-8-6 13:20:12, 33.9596, -83.3747, 0.19, 181.52, 246.50, 8, 0.0000, 0.0014, 190.62
2015-8-6 13:20:15, 33.9596, -83.3747, 0.24, 181.52, 246.50, 8, 0.0000, 0.0013, 190.62
2015-8-6 13:20:18, 33.9596, -83.3747, 0.28, 181.52, 246.50, 8, 0.0000, 0.0011, 190.62
2015-8-6 13:20:21, 33.9596, -83.3747, 0.17, 181.52, 246.50, 8, 0.0054, 0.0016, 190.62
2015-8-6 13:20:24, 33.9596, -83.3747, 0.14, 181.52, 246.50, 8, 0.0238, 0.0038, 190.62
2015-8-6 13:20:27, 33.9596, -83.3747, 0.13, 181.52, 246.50, 8, 0.0000, 0.0034, 190.62
2015-8-6 13:20:30, 33.9596, -83.3747, 0.16, 181.52, 246.50, 8, 0.0000, 0.0031, 190.62
2015-8-6 13:20:32, 33.9596, -83.3747, 0.12, 181.52, 246.50, 8, 0.0000, 0.0028, 190.62
2015-8-6 13:20:35, 33.9596, -83.3747, 0.27, 181.52, 246.50, 8, 0.0000, 0.0025, 185.73
2015-8-6 13:20:38, 33.9596, -83.3747, 0.21, 181.52, 246.50, 8, 0.0000, 0.0022, 185.73
2015-8-6 13:20:42, 33.9596, -83.3747, 0.21, 181.52, 246.50, 8, 0.0164, 0.0037, 185.73
2015-8-6 13:20:45, 33.9596, -83.3747, 0.15, 181.52, 246.50, 8, 0.0000, 0.0033, 185.73
2015-8-6 13:20:48, 33.9596, -83.3747, 0.06, 181.52, 246.50, 8, 0.0000, 0.0030, 185.73
2015-8-6 13:20:51, 33.9596, -83.3747, 0.13, 181.52, 246.50, 8, 0.0000, 0.0027, 185.73
2015-8-6 13:20:54, 33.9596, -83.3747, 0.20, 181.52, 246.50, 8, 0.0084, 0.0032, 185.73
2015-8-6 13:20:57, 33.9596, -83.3747, 0.35, 181.52, 246.50, 8, 0.0000, 0.0029, 185.73
2015-8-6 13:21:0, 33.9596, -83.3747, 0.39, 181.52, 246.50, 8, 0.0000, 0.0026, 185.73
2015-8-6 13:21:2, 33.9596, -83.3747, 0.38, 181.52, 246.50, 8, 0.0000, 0.0024, 185.73
2015-8-6 13:21:5, 33.9596, -83.3747, 0.21, 181.52, 246.50, 8, 0.0000, 0.0021, 180.84
2015-8-6 13:21:8, 33.9596, -83.3747, 0.28, 181.52, 246.50, 8, 0.0000, 0.0019, 180.84
2015-8-6 13:21:11, 33.9596, -83.3747, 0.47, 181.52, 246.50, 8, 0.0000, 0.0017, 180.84
2015-8-6 13:21:14, 33.9596, -83.3747, 0.20, 181.52, 246.50, 8, 0.0000, 0.0015, 175.95
2015-8-6 13:21:17, 33.9596, -83.3747, 0.26, 181.52, 246.50, 8, 0.0215, 0.0035, 180.84
2015-8-6 13:21:20, 33.9596, -83.3747, 0.29, 181.52, 246.50, 8, 0.0000, 0.0032, 180.84
2015-8-6 13:21:23, 33.9596, -83.3747, 0.50, 181.52, 246.50, 8, 0.0000, 0.0029, 180.84
2015-8-6 13:21:26, 33.9596, -83.3747, 0.48, 181.52, 246.50, 8, 0.0000, 0.0026, 180.84
2015-8-6 13:21:29, 33.9596, -83.3747, 0.33, 181.52, 246.50, 8, 0.0000, 0.0023, 180.84
2015-8-6 13:21:32, 33.9596, -83.3747, 0.56, 181.52, 246.50, 8, 0.0085, 0.0029, 180.84
2015-8-6 13:21:35, 33.9596, -83.3747, 0.55, 181.52, 246.50, 8, 0.0000, 0.0026, 180.84
2015-8-6 13:21:38, 33.9597, -83.3747, 0.25, 181.52, 246.50, 8, 0.0000, 0.0024, 180.84
2015-8-6 13:21:41, 33.9596, -83.3747, 0.41, 181.52, 246.50, 8, 0.0099, 0.0031, 180.84
2015-8-6 13:21:44, 33.9596, -83.3747, 0.16, 181.52, 246.50, 8, 0.0113, 0.0039, 175.95
2015-8-6 13:21:47, 33.9596, -83.3747, 0.37, 181.52, 246.50, 8, 0.0000, 0.0036, 175.95
2015-8-6 13:21:50, 33.9596, -83.3747, 0.17, 181.52, 246.50, 8, 0.0000, 0.0032, 175.95
2015-8-6 13:21:53, 33.9596, -83.3747, 0.08, 181.52, 246.50, 8, 0.0000, 0.0029, 175.95
2015-8-6 13:21:56, 33.9596, -83.3747, 0.10, 181.52, 246.50, 8, 0.0000, 0.0026, 175.95
2015-8-6 13:21:59, 33.9596, -83.3747, 0.09, 181.52, 246.50, 8, 0.0085, 0.0032, 175.95
2015-8-6 13:22:2, 33.9596, -83.3747, 0.25, 181.52, 246.50, 8, 0.0000, 0.0029, 175.95
2015-8-6 13:22:4, 33.9596, -83.3747, 0.93, 339.75, 246.50, 8, 0.0086, 0.0034, 175.95
2015-8-6 13:22:7, 33.9596, -83.3747, 0.38, 339.75, 246.50, 8, 0.0000, 0.0031, 171.07
2015-8-6 13:22:10, 33.9596, -83.3747, 0.02, 339.75, 246.50, 8, 0.0042, 0.0032, 171.07
2015-8-6 13:22:12, 33.9596, -83.3747, 0.12, 339.75, 246.50, 8, 0.0077, 0.0036, 171.07
2015-8-6 13:22:15, 33.9597, -83.3747, 0.07, 339.75, 246.50, 8, 0.0000, 0.0033, 171.07
2015-8-6 13:22:18, 33.9597, -83.3747, 0.12, 339.75, 246.50, 8, 0.0000, 0.0030, 171.07
2015-8-6 13:22:21, 33.9597, -83.3747, 0.14, 339.75, 246.50, 8, 0.0000, 0.0027, 171.07
2015-8-6 13:22:24, 33.9597, -83.3747, 0.14, 339.75, 246.50, 8, 0.0057, 0.0030, 171.07
2015-8-6 13:22:27, 33.9597, -83.3747, 0.08, 339.75, 246.50, 8, 0.0000, 0.0027, 171.07
2015-8-6 13:22:30, 33.9597, -83.3747, 0.16, 339.75, 246.50, 8, 0.0000, 0.0024, 171.07
2015-8-6 13:22:33, 33.9597, -83.3747, 0.14, 339.75, 246.50, 8, 0.0000, 0.0022, 171.07
2015-8-6 13:22:36, 33.9597, -83.3747, 0.17, 339.75, 246.50, 8, 0.0001, 0.0020, 171.07
2015-8-6 13:22:39, 33.9597, -83.3747, 0.17, 339.75, 246.50, 8, 0.0000, 0.0018, 171.07
2015-8-6 13:22:42, 33.9597, -83.3747, 0.20, 339.75, 246.50, 8, 0.0000, 0.0016, 166.18
2015-8-6 13:22:45, 33.9597, -83.3747, 0.13, 339.75, 246.50, 8, 0.0000, 0.0014, 171.07
2015-8-6 13:22:48, 33.9597, -83.3747, 0.13, 339.75, 246.50, 8, 0.0000, 0.0013, 171.07
2015-8-6 13:22:51, 33.9597, -83.3747, 0.11, 339.75, 246.50, 8, 0.0000, 0.0012, 166.18
2015-8-6 13:22:54, 33.9597, -83.3747, 0.10, 339.75, 246.50, 8, 0.0000, 0.0010, 171.07
2015-8-6 13:22:56, 33.9597, -83.3747, 0.20, 339.75, 246.50, 8, 0.0000, 0.0009, 166.18
2015-8-6 13:23:0, 33.9597, -83.3747, 0.11, 339.75, 246.50, 8, 0.0118, 0.0020, 166.18
2015-8-6 13:23:3, 33.9597, -83.3747, 0.31, 339.75, 246.50, 8, 0.0000, 0.0018, 166.18
2015-8-6 13:23:5, 33.9597, -83.3747, 0.16, 339.75, 246.50, 8, 0.0056, 0.0022, 166.18
2015-8-6 13:23:8, 33.9597, -83.3747, 0.06, 339.75, 246.60, 8, 0.0000, 0.0020, 166.18
2015-8-6 13:23:11, 33.9597, -83.3747, 0.06, 339.75, 246.60, 8, 0.0000, 0.0018, 166.18
2015-8-6 13:23:14, 33.9597, -83.3747, 0.25, 339.75, 246.60, 8, 0.0000, 0.0016, 166.18
2015-8-6 13:23:17, 33.9597, -83.3747, 0.10, 339.75, 246.60, 8, 0.0000, 0.0014, 166.18
2015-8-6 13:23:20, 33.9597, -83.3747, 0.12, 339.75, 246.60, 8, 0.0000, 0.0013, 166.18
2015-8-6 13:23:23, 33.9597, -83.3747, 0.16, 339.75, 246.60, 8, 0.0000, 0.0012, 166.18
2015-8-6 13:23:26, 33.9597, -83.3747, 0.24, 339.75, 246.60, 8, 0.0000, 0.0011, 166.18
2015-8-6 13:23:28, 33.9597, -83.3747, 0.61, 349.21, 246.60, 8, 0.0000, 0.0009, 166.18
2015-8-6 13:23:31, 33.9597, -83.3748, 0.65, 317.10, 246.60, 8, 0.0000, 0.0009, 166.18
2015-8-6 13:23:34, 33.9597, -83.3748, 0.55, 320.27, 246.60, 8, 0.0000, 0.0008, 166.18
2015-8-6 13:23:37, 33.9597, -83.3748, 0.12, 320.27, 246.60, 8, 0.0255, 0.0032, 166.18
2015-8-6 13:23:40, 33.9597, -83.3748, 0.09, 320.27, 246.60, 8, 0.0006, 0.0030, 171.07
2015-8-6 13:23:42, 33.9597, -83.3748, 0.29, 320.27, 246.60, 8, 0.0094, 0.0036, 171.07
2015-8-6 13:23:45, 33.9597, -83.3748, 0.22, 320.27, 246.60, 8, 0.0095, 0.0042, 171.07
2015-8-6 13:23:48, 33.9597, -83.3748, 0.37, 320.27, 246.60, 8, 0.0000, 0.0038, 171.07
2015-8-6 13:23:50, 33.9597, -83.3748, 0.38, 320.27, 246.60, 8, 0.0000, 0.0034, 166.18
2015-8-6 13:23:53, 33.9597, -83.3748, 0.41, 320.27, 246.60, 8, 0.0000, 0.0031, 166.18
2015-8-6 13:23:57, 33.9597, -83.3748, 0.48, 320.27, 246.60, 8, 0.0026, 0.0030, 166.18
2015-8-6 13:24:0, 33.9597, -83.3748, 0.57, 320.27, 246.60, 8, 0.0000, 0.0027, 166.18
2015-8-6 13:24:2, 33.9597, -83.3748, 0.52, 320.27, 246.60, 8, 0.0000, 0.0024, 166.18
2015-8-6 13:24:5, 33.9597, -83.3748, 0.51, 356.29, 246.60, 8, 0.0213, 0.0043, 166.18
2015-8-6 13:24:8, 33.9598, -83.3748, 0.85, 306.71, 246.60, 8, 0.0498, 0.0089, 166.18
2015-8-6 13:24:11, 33.9597, -83.3748, 0.33, 315.08, 246.60, 8, 0.0000, 0.0080, 166.18
2015-8-6 13:24:14, 33.9597, -83.3748, 0.58, 315.08, 243.60, 8, 0.0243, 0.0096, 166.18
2015-8-6 13:24:17, 33.9596, -83.3748, 1.44, 232.88, 243.60, 8, 0.0234, 0.0110, 161.29
2015-8-6 13:24:20, 33.9596, -83.3748, 1.95, 231.81, 242.60, 8, 0.0068, 0.0106, 156.40
2015-8-6 13:24:22, 33.9595, -83.3748, 8.68, 169.85, 242.60, 8, 0.0696, 0.0165, 151.52
2015-8-6 13:24:24, 33.9593, -83.3748, 13.99, 156.35, 242.60, 8, 0.0602, 0.0209, 146.63
2015-8-6 13:24:27, 33.9591, -83.3747, 14.87, 160.39, 242.60, 8, 0.0000, 0.0188, 146.63
2015-8-6 13:24:31, 33.9588, -83.3746, 13.57, 164.59, 242.60, 8, 0.0552, 0.0224, 146.63
2015-8-6 13:24:34, 33.9586, -83.3745, 11.97, 162.36, 242.60, 8, 0.0000, 0.0202, 146.63
2015-8-6 13:24:36, 33.9585, -83.3745, 11.04, 152.63, 242.60, 8, 0.0308, 0.0212, 146.63
2015-8-6 13:24:39, 33.9584, -83.3744, 8.62, 156.41, 242.60, 8, 0.0546, 0.0246, 151.52
2015-8-6 13:24:42, 33.9583, -83.3744, 6.92, 156.86, 236.20, 8, 0.0253, 0.0246, 171.07
2015-8-6 13:24:45, 33.9582, -83.3744, 3.55, 164.91, 236.20, 8, 0.0000, 0.0222, 175.95
2015-8-6 13:24:48, 33.9581, -83.3744, 0.10, 164.91, 236.20, 8, 0.0293, 0.0229, 180.84
2015-8-6 13:24:51, 33.9581, -83.3744, 0.01, 164.91, 236.20, 8, 0.0000, 0.0206, 180.84
2015-8-6 13:24:54, 33.9581, -83.3744, 0.00, 164.91, 236.20, 8, 0.0000, 0.0185, 180.84
2015-8-6 13:24:57, 33.9581, -83.3744, 0.00, 164.91, 236.20, 8, 0.0000, 0.0167, 180.84
2015-8-6 13:25:0, 33.9581, -83.3744, 0.00, 164.91, 236.20, 8, 0.0000, 0.0150, 185.73
2015-8-6 13:25:3, 33.9581, -83.3744, 0.07, 164.91, 236.20, 8, 0.0319, 0.0167, 185.73
2015-8-6 13:25:6, 33.9581, -83.3744, 5.57, 178.35, 236.20, 8, 0.0357, 0.0186, 175.95
2015-8-6 13:25:9, 33.9579, -83.3744, 8.08, 171.35, 232.90, 6, 0.0170, 0.0184, 171.07
2015-8-6 13:25:11, 33.9578, -83.3743, 13.92, 174.75, 232.90, 6, 0.0047, 0.0171, 175.95
2015-8-6 13:25:14, 33.9576, -83.3743, 17.63, 165.94, 232.90, 6, 0.0362, 0.0190, 175.95
2015-8-6 13:25:17, 33.9574, -83.3742, 17.14, 159.35, 232.90, 6, 0.0070, 0.0178, 175.95
2015-8-6 13:25:19, 33.9572, -83.3741, 17.63, 157.27, 232.90, 6, 0.0234, 0.0183, 175.95
2015-8-6 13:25:22, 33.9570, -83.3740, 18.46, 154.47, 232.90, 6, 0.0129, 0.0178, 171.07
2015-8-6 13:25:25, 33.9567, -83.3739, 18.59, 157.77, 232.90, 6, 0.0227, 0.0183, 175.95
2015-8-6 13:25:28, 33.9564, -83.3737, 18.83, 160.71, 235.30, 8, 0.0060, 0.0171, 175.95
2015-8-6 13:25:31, 33.9562, -83.3736, 18.77, 160.76, 235.30, 8, 0.0188, 0.0172, 180.84
